T00932747;V00000602;2900;21791;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2021-09-26;10:15:39;VND
T00066825;V00000043;12600;372247;Brantley Steele Tucker Cash Withdrawal;BK0000001;A00000222;2021-04-07;9:41:38;VND
T00297589;V00000200;21231;21831;Julissa Edith Clayton Credit in Cash;BK0000001;A00001016;2021-01-28;12:41:25;VND
T02979027;V00001139;22184;552021;Blake Cameron Fowler Credit in Cash;BK0000001;A00009869;2022-06-16;14:36:55;VND
T00756219;V00000483;294795;61433;Seven Reese Vazquez Credit in Cash;BK0000001;A00002581;2021-04-28;8:37:26;VND
T03567897;V00000225;1461;492441;Ivanna Emelia Heath Remittance to ABC Bank;BK0000001;A00001339;2022-07-26;9:25:03;VND
T02350080;V00001005;39200;632044;Brielle Raegan Taylor Cash Withdrawal;BK0000001;A00007753;2022-05-31;11:00:36;VND
T00252165;V00000175;9000;324157;Kyson Carter Gallegos Cash Withdrawal;BK0000001;A00000863;2021-12-04;9:52:31;VND
T00816277;V00000528;2800;21208;Zeke Rene Tate Credit in Cash;BK0000001;A00002779;2021-07-12;8:28:11;VND
T00932517;V00000602;1300;23091;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2021-01-01;8:28:25;VND
T00521335;V00000341;500;24325;Tinsley Ireland Bonner Cash Withdrawal;BK0000001;A00001779;2021-07-22;14:56:33;VND
T00332626;V00000225;2100;638724;Ivanna Emelia Heath Cash Withdrawal;BK0000001;A00001132;2022-05-07;14:14:07;VND
T00928819;V00000600;5998;651706;Kymani Kohen Wilkerson Credit in Cash;BK0000001;A00003166;2022-06-17;16:15:33;VND
T00622639;V00000410;321465;669494;Zakai Chandler Torres Credit in Cash;BK0000001;A00002124;2022-08-06;16:52:48;VND
T03537488;V00000040;521;350421;Ximena Eliana Marshall Remittance to ABC Bank;BK0000001;A00001657;2022-05-02;16:24:27;VND
T02349712;V00001005;8293;1024044;Brielle Raegan Taylor Credit in Cash;BK0000001;A00007753;2021-06-17;10:05:18;VND
T00932745;V00000602;9400;11700;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2022-06-13;13:46:10;VND
T00252168;V00000175;37500;612104;Kyson Carter Gallegos Cash Withdrawal;BK0000001;A00000863;2021-02-05;12:59:21;VND
T03235787;V00001203;18500;42795;Jackson Austin Rhodes Cash Withdrawal;BK0000001;A00010738;2022-01-02;12:15:10;VND
T00940274;V00000606;24439;679542;Cristopher Blaise Orozco Credit in Cash;BK0000001;A00003210;2021-07-24;16:10:32;VND
T00210950;V00000150;20374;58034;Skye Kamryn Oconnor Credit in Cash;BK0000001;A00000717;2022-07-19;11:33:31;VND
T00035870;V00000022;2900;274613;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2021-08-31;10:57:49;VND
T02747545;V00001087;16900;402153;Josiah Miles Greene Cash Withdrawal;BK0000001;A00009093;2022-02-26;11:43:59;VND
T03671894;V00000857;902;582232;Hudson Demarion Foster Remittance to ABC Bank;BK0000001;A00000734;2022-07-03;15:01:10;VND
T00039756;V00000024;2800;170185;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2021-02-14;15:55:51;VND
T03235784;V00001203;3500;181238;Jackson Austin Rhodes Credit in Cash;BK0000001;A00010738;2021-02-18;15:50:53;VND
T00932746;V00000602;5800;18826;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2022-08-18;13:00:04;VND
T00146193;V00000104;10400;37320;Journey Jennifer Brewer Cash Withdrawal;BK0000001;A00000489;2021-01-25;16:39:18;VND
T00940541;V00000606;24000;439542;Cristopher Blaise Orozco Cash Withdrawal;BK0000001;A00003210;2022-12-15;11:08:25;VND
T00160863;V00000117;2500;24700;Amiyah Charlee Powers Cash Withdrawal;BK0000001;A00000539;2021-11-22;15:08:56;VND
T01166760;V00000739;12245;376463;Lucille Gabriella Day Credit in Cash;BK0000001;A00003999;2022-12-28;11:13:36;VND
T01013600;V00000648;7500;355984;Yaseen Seamus Arroyo Cash Withdrawal;BK0000001;A00003465;2021-11-20;14:06:08;VND
T03492040;V00001005;1196;473856;Brielle Raegan Taylor Remittance to ABC Bank;BK0000001;A00000927;2022-03-29;14:13:31;VND
T00777949;V00000501;6700;29429;Dane Yosef Moran Cash Withdrawal;BK0000001;A00002651;2022-03-05;11:18:58;VND
T00146191;V00000104;1100;24337;Journey Jennifer Brewer Cash Withdrawal;BK0000001;A00000489;2021-08-18;9:51:09;VND
T00656089;V00000431;9600;928484;Neel Bodhi Owens Cash Withdrawal;BK0000001;A00002242;2022-08-31;15:23:16;VND
T00160861;V00000117;2600;27000;Amiyah Charlee Powers Credit in Cash;BK0000001;A00000539;2021-08-30;9:52:40;VND
T00455511;V00000296;700;700;Viktor Roman Spence Credit in Cash;BK0000001;A00001547;2021-04-07;13:14:23;VND
T03039493;V00001155;27916;755365;Mckenna Gracelynn Douglas Credit in Cash;BK0000001;A00010079;2022-09-19;12:58:04;VND
T01176625;V00000743;5000;248069;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2022-08-31;11:32:43;VND
T00410122;V00000267;25917;495304;Noemi Alannah Ho Credit in Cash;BK0000001;A00001397;2021-07-10;10:50:15;VND
T03479717;V00001100;256;286866;Makenzie Lana Alvarado Remittance to ABC Bank;BK0000001;A00003594;2022-04-21;12:34:16;VND
T00761346;V00000489;600;600;Carl Arian Terry Credit in Cash;BK0000001;A00002599;2022-07-14;8:26:02;VND
T01136552;V00000721;4100;173381;Ana Maryn Knight Cash Withdrawal;BK0000001;A00003883;2022-04-21;13:10:44;VND
T03235785;V00001203;16200;455808;Jackson Austin Rhodes Cash Withdrawal;BK0000001;A00010738;2022-02-27;15:13:08;VND
T00520889;V00000341;1000;1000;Tinsley Ireland Bonner Credit in Cash;BK0000001;A00001779;2022-05-10;14:18:23;VND
T02747542;V00001087;14800;38308;Josiah Miles Greene Cash Withdrawal;BK0000001;A00009093;2021-09-15;13:47:45;VND
T00521336;V00000341;12100;361074;Tinsley Ireland Bonner Cash Withdrawal;BK0000001;A00001779;2021-06-16;14:29:49;VND
T03282239;V00001217;900;900;Alessandra Helen Gonzalez Credit in Cash;BK0000001;A00010906;2021-01-31;12:00:13;VND
T02979028;V00001139;33276;719246;Blake Cameron Fowler Credit in Cash;BK0000001;A00009869;2022-04-12;11:57:16;VND
T03544121;V00000088;422;189392;Cali Makenzie Munoz Remittance to ABC Bank;BK0000001;A00001173;2021-07-25;13:10:31;VND
T01602524;V00000844;31932;966594;Alexa Eliza Rodriguez Credit in Cash;BK0000001;A00005442;2022-03-11;13:33:20;VND
T00160859;V00000117;1500;22400;Amiyah Charlee Powers Credit in Cash;BK0000001;A00000539;2022-06-26;9:12:22;VND
T00146192;V00000104;9500;312457;Journey Jennifer Brewer Cash Withdrawal;BK0000001;A00000489;2021-07-02;12:17:18;VND
T00940540;V00000606;21300;433408;Cristopher Blaise Orozco Cash Withdrawal;BK0000001;A00003210;2022-11-24;14:15:14;VND
T01013597;V00000648;1000;249837;Yaseen Seamus Arroyo Cash Withdrawal;BK0000001;A00003465;2021-01-26;8:36:59;VND
T00940275;V00000606;24439;685753;Cristopher Blaise Orozco Credit in Cash;BK0000001;A00003210;2021-03-27;14:16:28;VND
T00122253;V00000088;18497;450275;Cali Makenzie Munoz Credit in Cash;BK0000001;A00000411;2021-04-01;16:24:45;VND
T00932521;V00000602;1300;282798;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2022-04-12;8:18:57;VND
T03545699;V00000099;509;380819;Rhett Davonte Stanley Remittance to ABC Bank;BK0000001;A00004034;2021-01-17;16:24:12;VND
T00064023;V00000040;40100;645973;Ximena Eliana Marshall Cash Withdrawal;BK0000001;A00000212;2021-12-12;13:44:02;VND
T00940538;V00000606;8700;28958;Cristopher Blaise Orozco Cash Withdrawal;BK0000001;A00003210;2022-02-26;11:59:35;VND
T01602915;V00000844;2400;299571;Alexa Eliza Rodriguez Cash Withdrawal;BK0000001;A00005442;2021-03-11;11:41:21;VND
T00615560;V00000405;44611;1006418;Rio Dexter Baker Credit in Cash;BK0000001;A00002099;2021-02-14;10:51:06;VND
T01055181;V00000673;20987;461262;Hailey Kavya Dean Credit in Cash;BK0000001;A00003609;2021-11-13;10:31:23;VND
T00940542;V00000606;22200;463753;Cristopher Blaise Orozco Cash Withdrawal;BK0000001;A00003210;2022-04-27;11:00:54;VND
T00954781;V00000614;7800;20200;Truman Heath Mckee Credit in Cash;BK0000001;A00003255;2021-01-03;12:25:54;VND
T00732647;V00000468;35064;35364;Richie Abdullah Pearson Credit in Cash;BK0000001;A00002504;2021-03-12;15:24:47;VND
T03469665;V00000765;72;241362;Annie Isabelle White Remittance to ABC Bank;BK0000001;A00002972;2021-04-14;16:27:22;VND
T02349702;V00001005;9229;724334;Brielle Raegan Taylor Credit in Cash;BK0000001;A00007753;2021-05-15;13:34:24;VND
T02747099;V00001087;800;800;Josiah Miles Greene Credit in Cash;BK0000001;A00009093;2022-07-05;9:54:07;VND
T00160860;V00000117;2000;24400;Amiyah Charlee Powers Credit in Cash;BK0000001;A00000539;2021-06-15;13:09:38;VND
T01143102;V00000725;4900;513942;Parker Inaaya Richards Cash Withdrawal;BK0000001;A00003909;2022-03-13;13:04:42;VND
T01736688;V00000874;7200;496234;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2021-07-28;15:45:18;VND
T00455739;V00000296;100;23694;Viktor Roman Spence Credit in Cash;BK0000001;A00001547;2022-06-19;10:53:39;VND
T00541899;V00000352;14734;234756;Gemma Cambria Pickett Cash Withdrawal;BK0000001;A00001843;2021-04-13;13:11:26;VND
T00053861;V00000032;800;800;Sophie Brianna Patterson Credit in Cash;BK0000001;A00000180;2021-01-21;10:48:05;VND
T01190945;V00000747;2500;26536;Nikhil Masen Ritchie Credit in Cash;BK0000001;A00004078;2021-12-29;16:34:40;VND
T00299432;V00000201;12800;42189;Kaylie Gloria Gallegos Cash Withdrawal;BK0000001;A00001019;2021-01-05;12:17:02;VND
T01736852;V00000874;4800;933103;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2022-03-10;15:01:17;VND
T00940539;V00000606;13400;400573;Cristopher Blaise Orozco Cash Withdrawal;BK0000001;A00003210;2021-08-07;14:51:00;VND
T02747541;V00001087;6800;339746;Josiah Miles Greene Cash Withdrawal;BK0000001;A00009093;2022-08-11;16:04:00;VND
T00035868;V00000022;2100;263557;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2022-05-16;12:59:13;VND
T02747543;V00001087;18100;393863;Josiah Miles Greene Cash Withdrawal;BK0000001;A00009093;2021-01-27;13:07:12;VND
T01263706;V00000767;12100;335828;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-01-03;14:29:06;VND
T00035871;V00000022;1600;311508;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2021-07-13;15:26:54;VND
T00542076;V00000352;3900;22532;Gemma Cambria Pickett Credit in Cash;BK0000001;A00001843;2022-07-23;8:12:15;VND
T00136150;V00000099;39800;647272;Rhett Davonte Stanley Cash Withdrawal;BK0000001;A00000456;2021-07-08;14:29:31;VND
T00035865;V00000022;7100;29740;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2021-04-15;9:45:25;VND
T02747540;V00001087;2000;21742;Josiah Miles Greene Credit in Cash;BK0000001;A00009093;2022-10-13;10:51:49;VND
T01013596;V00000648;4900;15624;Yaseen Seamus Arroyo Credit in Cash;BK0000001;A00003465;2021-04-23;14:47:33;VND
T01176623;V00000743;2300;241892;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2022-01-04;9:11:31;VND
T01013598;V00000648;7800;275949;Yaseen Seamus Arroyo Cash Withdrawal;BK0000001;A00003465;2021-08-24;9:19:16;VND
T00395474;V00000261;22824;23024;Duncan Eric Crosby Credit in Cash;BK0000001;A00001345;2022-09-13;16:03:16;VND
T00039501;V00000024;1800;255376;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2022-11-18;10:54:47;VND
T00968613;V00000627;700;700;Regina Gentry Davis Credit in Cash;BK0000001;A00003302;2022-09-10;11:27:23;VND
T01603014;V00000844;37500;591594;Alexa Eliza Rodriguez Cash Withdrawal;BK0000001;A00005442;2022-12-23;12:40:28;VND
T00039495;V00000024;1800;202864;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2021-09-04;14:03:17;VND
T00035866;V00000022;7600;29919;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2021-06-25;12:34:12;VND
T00035867;V00000022;5500;257982;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2022-06-12;9:35:37;VND
T00777767;V00000501;5166;789584;Dane Yosef Moran Cash Withdrawal;BK0000001;A00002651;2022-06-17;11:11:42;VND
T01055182;V00000673;20987;564611;Hailey Kavya Dean Credit in Cash;BK0000001;A00003609;2022-11-30;9:43:30;VND
T00297590;V00000200;21231;445714;Julissa Edith Clayton Credit in Cash;BK0000001;A00001016;2021-11-11;9:08:02;VND
T01166761;V00000739;183675;376446;Lucille Gabriella Day Credit in Cash;BK0000001;A00003999;2021-10-06;10:00:11;VND
T00315547;V00000214;1000;1000;Blaine Richard Andrade Credit in Cash;BK0000001;A00001077;2021-01-30;11:16:44;VND
T00622997;V00000410;12300;331943;Zakai Chandler Torres Cash Withdrawal;BK0000001;A00002124;2022-06-24;15:51:50;VND
T01176620;V00000743;5200;288454;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2021-03-17;11:57:51;VND
T00039496;V00000024;1800;223078;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2022-06-06;13:28:29;VND
T00039497;V00000024;1800;536382;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2022-05-25;15:19:38;VND
T00954641;V00000614;900;900;Truman Heath Mckee Credit in Cash;BK0000001;A00003255;2022-02-09;15:30:31;VND
T00932519;V00000602;1300;268846;Bristol Rhiannon Thomas Credit in Cash;BK0000001;A00003181;2021-05-18;16:54:44;VND
T00210951;V00000150;20374;533224;Skye Kamryn Oconnor Credit in Cash;BK0000001;A00000717;2022-08-19;12:40:49;VND
T00338034;V00000227;3040;803436;Emory Tiana Grimes Cash Withdrawal;BK0000001;A00001147;2021-03-04;12:57:55;VND
T00615551;V00000405;30557;830394;Rio Dexter Baker Credit in Cash;BK0000001;A00002099;2021-01-18;9:37:47;VND
T00410412;V00000267;4700;22678;Noemi Alannah Ho Credit in Cash;BK0000001;A00001397;2021-08-24;15:42:52;VND
T01263699;V00000767;23400;437431;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2022-08-12;8:24:00;VND
T01176621;V00000743;12000;141704;Lyric Eleanor Wong Credit in Cash;BK0000001;A00004034;2021-06-19;9:48:55;VND
T01109469;V00000708;1800;255633;Monroe Giovanny Cotton Credit in Cash;BK0000001;A00003788;2022-04-25;11:26:53;VND
T01263704;V00000767;31700;521397;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-06-23;16:41:40;VND
T00035869;V00000022;1300;277065;Autumn Paisley Bell Cash Withdrawal;BK0000001;A00000115;2022-05-02;8:59:43;VND
T02610535;V00001064;16818;17218;Owen Jason Johnston Credit in Cash;BK0000001;A00008625;2021-11-08;10:51:10;VND
T01176626;V00000743;2400;28523;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2022-09-06;12:00:30;VND
T00497554;V00000321;5200;248209;Rowdy Maverick Mcgowan Credit in Cash;BK0000001;A00001695;2022-05-15;8:40:40;VND
T00640992;V00000422;700;700;Chester Nico Powell Credit in Cash;BK0000001;A00002189;2021-08-23;8:30:28;VND
T00586726;V00000376;900;900;Sofia Tess Wynn Credit in Cash;BK0000001;A00001998;2021-12-03;13:28:37;VND
T01263700;V00000767;8300;357223;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-01-05;14:59:49;VND
T01176622;V00000743;2100;213493;Lyric Eleanor Wong Credit in Cash;BK0000001;A00004034;2021-03-10;15:35:20;VND
T01136416;V00000721;500;274169;Ana Maryn Knight Credit in Cash;BK0000001;A00003883;2022-04-22;12:13:41;VND
T01176624;V00000743;400;28950;Lyric Eleanor Wong Cash Withdrawal;BK0000001;A00004034;2021-09-25;8:55:40;VND
T00058340;V00000037;400;400;Kayla Alyssa West Credit in Cash;BK0000001;A00000196;2021-10-14;15:19:42;VND
T03282508;V00001217;13500;14400;Alessandra Helen Gonzalez Credit in Cash;BK0000001;A00010906;2021-09-16;8:03:11;VND
T02797781;V00001100;37305;660129;Makenzie Lana Alvarado Credit in Cash;BK0000001;A00009265;2022-12-05;14:10:31;VND
T02780391;V00001095;10601;34683;Esther Alondra Sandoval Credit in Cash;BK0000001;A00009203;2021-09-14;8:01:22;VND
T00251733;V00000175;42155;745707;Kyson Carter Gallegos Credit in Cash;BK0000001;A00000863;2021-08-15;16:35:31;VND
T01136414;V00000721;500;238018;Ana Maryn Knight Credit in Cash;BK0000001;A00003883;2022-11-25;9:22:43;VND
T00147855;V00000107;12000;495893;Alessandra Gabriela Holland Cash Withdrawal;BK0000001;A00000494;2022-05-09;12:49:16;VND
T01602917;V00000844;4200;172719;Alexa Eliza Rodriguez Cash Withdrawal;BK0000001;A00005442;2021-01-27;14:49:34;VND
T00954780;V00000614;11500;12400;Truman Heath Mckee Credit in Cash;BK0000001;A00003255;2021-06-01;9:33:03;VND
T00940276;V00000606;24439;547007;Cristopher Blaise Orozco Credit in Cash;BK0000001;A00003210;2021-02-07;10:12:09;VND
T00122254;V00000088;277455;516351;Cali Makenzie Munoz Credit in Cash;BK0000001;A00000411;2022-06-05;11:11:38;VND
T00404590;V00000263;1100;1100;Carlee Gwen Mclean Credit in Cash;BK0000001;A00001378;2021-08-05;14:07:17;VND
T00193437;V00000137;700;23925;Kason Lex Adkins Cash Withdrawal;BK0000001;A00000655;2022-05-23;16:01:17;VND
T01736795;V00000874;39900;534103;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2021-05-12;11:31:37;VND
T00586955;V00000376;2400;26768;Sofia Tess Wynn Credit in Cash;BK0000001;A00001998;2021-04-23;9:33:12;VND
T01263701;V00000767;8400;276014;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-09-14;16:05:17;VND
T01602514;V00000844;14576;308719;Alexa Eliza Rodriguez Credit in Cash;BK0000001;A00005442;2021-01-16;12:14:31;VND
T01263705;V00000767;12500;352391;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-11-05;9:51:00;VND
T00890305;V00000575;16700;448074;Dariel Skylar Horn Cash Withdrawal;BK0000001;A00003035;2022-10-30;10:56:49;VND
T00954782;V00000614;2300;22500;Truman Heath Mckee Credit in Cash;BK0000001;A00003255;2021-11-09;11:12:12;VND
T00251559;V00000174;10700;339722;Marlee Emely Frank Cash Withdrawal;BK0000001;A00000862;2021-06-28;10:03:37;VND
T02502174;V00001040;8200;29435;Gabriel Parker Hansen Cash Withdrawal;BK0000001;A00008260;2021-09-16;12:53:06;VND
T00029731;V00000015;19200;471618;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2021-04-13;15:48:18;VND
T00029732;V00000015;31200;567275;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2022-08-22;10:19:07;VND
T00315567;V00000214;1500;377097;Blaine Richard Andrade Credit in Cash;BK0000001;A00001077;2021-07-03;10:48:38;VND
T01602596;V00000844;9400;214719;Alexa Eliza Rodriguez Cash Withdrawal;BK0000001;A00005442;2021-05-27;16:31:37;VND
T02438863;V00001025;43770;44170;Elijah Brayden Gardner Credit in Cash;BK0000001;A00008041;2021-08-29;13:29:17;VND
T00586959;V00000376;20200;497882;Sofia Tess Wynn Cash Withdrawal;BK0000001;A00001998;2022-10-03;15:11:38;VND
T01263708;V00000767;28700;557501;Eddy Ewan Tuttle Cash Withdrawal;BK0000001;A00004321;2021-04-06;10:08:41;VND
T00332727;V00000225;11800;374441;Ivanna Emelia Heath Cash Withdrawal;BK0000001;A00001132;2021-09-08;9:25:04;VND
T00492188;V00000319;12100;341568;Alissa Elin Hendrix Cash Withdrawal;BK0000001;A00001678;2021-05-30;10:18:14;VND
T00039567;V00000024;600;208864;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2022-06-11;9:27:40;VND
T00039568;V00000024;600;229078;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2022-07-04;9:08:17;VND
T01136617;V00000721;1150;252254;Ana Maryn Knight Cash Withdrawal;BK0000001;A00003883;2021-06-28;16:31:51;VND
T01214943;V00000757;400;167341;Watson Brennen Chamberlain Credit in Cash;BK0000001;A00004159;2022-07-19;9:45:46;VND
T00994277;V00000638;2520;454785;Derick Dilan Velazquez Cash Withdrawal;BK0000001;A00003391;2021-05-15;16:52:56;VND
T01055183;V00000673;20987;633653;Hailey Kavya Dean Credit in Cash;BK0000001;A00003609;2022-11-25;10:30:35;VND
T00360571;V00000243;900;900;Brecken Austin Sloan Credit in Cash;BK0000001;A00001225;2021-06-14;10:36:23;VND
T00783293;V00000503;24381;484728;Titan Wayne Barber Credit in Cash;BK0000001;A00002670;2021-10-26;8:04:43;VND
T01279347;V00000778;500;500;Lazarus Lev Hastings Credit in Cash;BK0000001;A00004377;2021-07-03;14:30:36;VND
T01109539;V00000708;1000;268655;Monroe Giovanny Cotton Credit in Cash;BK0000001;A00003788;2021-12-17;8:38:40;VND
T00451756;V00000294;2200;285892;Kallen Sawyer Cantrell Cash Withdrawal;BK0000001;A00001535;2021-04-30;15:03:40;VND
T00913191;V00000588;400;400;Dahlia Rileigh Shipley Credit in Cash;BK0000001;A00003113;2022-05-17;15:31:05;VND
T00913734;V00000588;13300;13700;Dahlia Rileigh Shipley Credit in Cash;BK0000001;A00003113;2021-12-04;13:39:57;VND
T00427658;V00000275;48283;78260;Dariel Jaden Woodward Credit in Cash;BK0000001;A00001453;2021-06-12;14:59:06;VND
T00105999;V00000070;2100;628426;Makenzie Rebecca Riley Cash Withdrawal;BK0000001;A00000361;2021-09-23;11:37:18;VND
T00395475;V00000261;34236;582032;Duncan Eric Crosby Credit in Cash;BK0000001;A00001345;2021-05-27;15:32:55;VND
T00330662;V00000223;23330;490715;Valentino Jase Shannon Credit in Cash;BK0000001;A00001127;2021-11-21;8:06:20;VND
T00210940;V00000150;400;400;Skye Kamryn Oconnor Credit in Cash;BK0000001;A00000717;2021-05-10;15:34:46;VND
T01075932;V00000682;35600;659029;Zahir Derick Zavala Cash Withdrawal;BK0000001;A00003675;2021-10-28;11:11:49;VND
T01109540;V00000708;1000;253722;Monroe Giovanny Cotton Credit in Cash;BK0000001;A00003788;2022-05-26;12:11:53;VND
T00889892;V00000575;800;800;Dariel Skylar Horn Credit in Cash;BK0000001;A00003035;2022-05-13;10:53:50;VND
T00890302;V00000575;11600;35512;Dariel Skylar Horn Cash Withdrawal;BK0000001;A00003035;2022-03-12;12:33:35;VND
T00913735;V00000588;14300;37414;Dahlia Rileigh Shipley Cash Withdrawal;BK0000001;A00003113;2021-01-05;14:31:50;VND
T00029736;V00000015;31500;572509;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2021-10-25;10:29:47;VND
T00315571;V00000214;1500;278116;Blaine Richard Andrade Credit in Cash;BK0000001;A00001077;2021-02-11;11:28:28;VND
T00256849;V00000180;300;300;Layton Sebastian Conley Credit in Cash;BK0000001;A00000882;2021-03-07;15:11:46;VND
T00957031;V00000617;23200;50451;Brixton Ameer Whitehead Cash Withdrawal;BK0000001;A00003260;2022-05-20;15:46:19;VND
T00748900;V00000478;400;400;Lucy Anabel Mcmanus Credit in Cash;BK0000001;A00002554;2021-09-08;10:39:05;VND
T01075934;V00000682;14200;361432;Zahir Derick Zavala Cash Withdrawal;BK0000001;A00003675;2022-07-19;9:19:57;VND
T00586956;V00000376;13300;36990;Sofia Tess Wynn Cash Withdrawal;BK0000001;A00001998;2021-07-22;11:13:07;VND
T00586957;V00000376;16000;445915;Sofia Tess Wynn Cash Withdrawal;BK0000001;A00001998;2022-08-17;10:03:17;VND
T02780591;V00001095;13500;32331;Esther Alondra Sandoval Cash Withdrawal;BK0000001;A00009203;2022-10-06;16:07:57;VND
T00039500;V00000024;1800;278462;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2021-06-27;8:07:39;VND
T01136419;V00000721;500;254002;Ana Maryn Knight Credit in Cash;BK0000001;A00003883;2021-02-06;12:27:03;VND
T02798252;V00001100;19000;470129;Makenzie Lana Alvarado Cash Withdrawal;BK0000001;A00009265;2021-08-26;13:21:49;VND
T00956585;V00000617;35947;73651;Brixton Ameer Whitehead Credit in Cash;BK0000001;A00003260;2021-03-24;16:42:18;VND
T01136485;V00000721;700;180381;Ana Maryn Knight Credit in Cash;BK0000001;A00003883;2022-07-12;8:14:34;VND
T03235275;V00001203;15661;612418;Jackson Austin Rhodes Credit in Cash;BK0000001;A00010738;2022-03-11;8:15:38;VND
T02349885;V00001005;14934;316753;Brielle Raegan Taylor Cash Withdrawal;BK0000001;A00007753;2021-06-24;15:40:03;VND
T00251724;V00000175;17145;801447;Kyson Carter Gallegos Credit in Cash;BK0000001;A00000863;2021-07-13;15:29:50;VND
T00890303;V00000575;26900;550029;Dariel Skylar Horn Cash Withdrawal;BK0000001;A00003035;2021-03-10;8:11:44;VND
T01109472;V00000708;1800;378674;Monroe Giovanny Cotton Credit in Cash;BK0000001;A00003788;2021-05-30;14:08:45;VND
T00297591;V00000200;31846;676198;Julissa Edith Clayton Credit in Cash;BK0000001;A00001016;2022-03-25;16:37:21;VND
T00105736;V00000070;23638;24238;Makenzie Rebecca Riley Credit in Cash;BK0000001;A00000361;2022-02-23;14:40:59;VND
T01736952;V00000874;24200;499344;Kevin Watson Henderson Cash Withdrawal;BK0000001;A00005891;2021-07-27;16:20:09;VND
T00330846;V00000223;4700;642047;Valentino Jase Shannon Cash Withdrawal;BK0000001;A00001127;2022-06-28;15:21:47;VND
T00147455;V00000107;24515;793408;Alessandra Gabriela Holland Credit in Cash;BK0000001;A00000494;2021-03-02;14:10:30;VND
T00029733;V00000015;29300;548617;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2022-11-28;15:45:45;VND
T00251723;V00000175;16206;629997;Kyson Carter Gallegos Credit in Cash;BK0000001;A00000863;2022-06-21;8:13:07;VND
T00586958;V00000376;21900;463305;Sofia Tess Wynn Cash Withdrawal;BK0000001;A00001998;2022-02-28;13:42:44;VND
T00303303;V00000204;14700;469567;Skyla Matilda Wall Cash Withdrawal;BK0000001;A00001032;2022-08-08;12:17:54;VND
T01602516;V00000844;18367;17552;Alexa Eliza Rodriguez Credit in Cash;BK0000001;A00005442;2022-10-29;10:16:31;VND
T01176388;V00000743;5080;183837;Lyric Eleanor Wong Credit in Cash;BK0000001;A00004034;2022-05-15;11:30:23;VND
T01107171;V00000706;800;25633;Mckenzie Janyla Tucker Credit in Cash;BK0000001;A00003781;2022-05-17;12:37:01;VND
T00039758;V00000024;2800;236864;Bella Sadie Richardson Credit in Cash;BK0000001;A00000128;2021-09-12;15:48:55;VND
T00541760;V00000352;4300;456292;Gemma Cambria Pickett Cash Withdrawal;BK0000001;A00001843;2021-03-28;14:13:48;VND
T00451757;V00000294;5500;273397;Kallen Sawyer Cantrell Cash Withdrawal;BK0000001;A00001535;2022-01-15;15:04:38;VND
T00251969;V00000175;7418;727267;Kyson Carter Gallegos Cash Withdrawal;BK0000001;A00000863;2022-08-30;10:17:04;VND
T00029735;V00000015;29200;588415;Lucy Zoe Flores Cash Withdrawal;BK0000001;A00000096;2021-02-07;14:35:04;VND
